ANALYSIS_ID,STRATUM_1,STRATUM_2,STRATUM_3,STRATUM_4,STRATUM_5,COUNT_VALUE,MIN_VALUE,MAX_VALUE,AVG_VALUE,STDEV_VALUE,MEDIAN_VALUE,P10_VALUE,P25_VALUE,P75_VALUE,P90_VALUE
902,1378382,197506,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197507,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197508,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197509,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197510,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197511,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197512,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197601,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197602,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197603,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197604,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197605,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197606,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197607,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197608,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197609,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197610,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197611,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197612,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197701,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197702,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197703,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197704,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197705,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197706,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197707,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197708,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197709,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197710,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197711,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197712,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197801,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197802,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197803,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197804,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197805,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197806,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197807,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197808,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197809,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197810,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197811,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197812,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197901,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197902,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197903,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197904,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197905,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197906,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197907,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197908,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197909,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197910,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197911,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,197912,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198001,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198002,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198003,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198004,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198005,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198006,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198007,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198008,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198009,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198010,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198011,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198012,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198101,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198102,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198103,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198104,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198105,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198106,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198107,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198108,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198109,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198110,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198111,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198112,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198201,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198202,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198203,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198204,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198205,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198206,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198207,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198208,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198209,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198210,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198211,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198212,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198301,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198302,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198303,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198304,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198305,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198306,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198307,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198308,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198309,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198310,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198311,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198312,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198401,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198402,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198403,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198404,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198405,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198406,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198407,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198408,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198409,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198410,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198411,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198412,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198501,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198502,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198503,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198504,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198505,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198506,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198507,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198508,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198509,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198510,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198511,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198512,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198601,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198602,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198603,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198604,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198605,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198606,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198607,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198608,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198609,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198610,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198611,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198612,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198701,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198702,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198703,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198704,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198705,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198706,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198707,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198708,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198709,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198710,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198711,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198712,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198801,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198802,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198803,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198804,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198805,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198806,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198807,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198808,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198809,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198810,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198811,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198812,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198901,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198902,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198903,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198904,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198905,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198906,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198907,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198908,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198909,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198910,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198911,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,198912,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199001,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199002,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199003,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199004,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199005,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199006,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199007,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199008,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199009,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199010,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199011,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199012,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199101,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199102,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199103,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199104,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199105,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199106,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199107,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199108,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199109,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199110,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199111,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199112,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199201,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199202,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199203,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199204,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199205,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199206,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199207,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199208,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199209,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199210,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199211,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199212,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199301,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199302,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199303,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199304,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199305,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199306,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199307,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199308,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199309,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199310,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199311,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199312,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199401,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199402,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199403,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199404,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199405,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199406,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199407,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199408,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199409,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199410,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199411,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199412,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199501,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199502,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199503,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199504,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199505,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199506,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199507,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199508,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199509,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199510,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199511,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199512,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199601,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199602,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199603,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199604,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199605,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199606,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199607,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199608,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199609,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199610,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199611,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199612,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199701,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199702,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199703,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199704,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199705,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199706,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199707,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199708,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199709,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199710,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199711,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199712,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199801,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199802,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199803,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199804,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199805,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199806,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199807,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199808,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199809,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199810,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199811,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199812,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199901,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199902,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199903,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199904,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199905,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199906,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199907,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199908,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199909,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199910,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,1378382,199911,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
